date,com_count,sub_count,com_body_pos_count,com_body_very_pos_count,com_body_neg_count,com_body_very_neg_count,sub_body_pos_count,sub_body_very_pos_count,sub_body_neg_count,sub_body_very_neg_count,sub_title_pos_count,sub_title_very_pos_count,sub_title_neg_count,sub_title_very_neg_count,avg_clust_coef,avg_degree,num_edges,num_nodes,eth_open,eth_high,eth_low,eth_close,eth_volume,eth_market_cap,com_count_(-1),com_count_(-2),com_count_(-3),com_count_(-4),sub_count_(-1),sub_count_(-2),sub_count_(-3),sub_count_(-4),sub_count_(-5),com_body_pos_count_(-1),com_body_pos_count_(-2),com_body_pos_count_(-3),com_body_pos_count_(-4),com_body_pos_count_(-5),com_body_very_pos_count_(-1),com_body_very_pos_count_(-2),com_body_very_pos_count_(-3),com_body_very_pos_count_(-4),com_body_neg_count_(-1),com_body_neg_count_(-2),com_body_neg_count_(-3),com_body_neg_count_(-4),com_body_neg_count_(-5),com_body_neg_count_(-6),com_body_neg_count_(-7),com_body_neg_count_(-8),com_body_neg_count_(-9),sub_body_pos_count_(-1),sub_body_pos_count_(-2),sub_body_pos_count_(-3),sub_body_pos_count_(-4),sub_body_very_pos_count_(-1),sub_body_very_pos_count_(-2),sub_body_very_pos_count_(-3),sub_body_very_neg_count_(-1),sub_body_very_neg_count_(-2),sub_body_very_neg_count_(-3),sub_body_very_neg_count_(-4),sub_body_very_neg_count_(-5),sub_title_pos_count_(-1),sub_title_pos_count_(-2),sub_title_pos_count_(-3),sub_title_pos_count_(-4),sub_title_pos_count_(-5),sub_title_pos_count_(-6),sub_title_pos_count_(-7),sub_title_pos_count_(-8),sub_title_pos_count_(-9),sub_title_pos_count_(-10),sub_title_pos_count_(-11),sub_title_pos_count_(-12),sub_title_neg_count_(-1),sub_title_neg_count_(-2),sub_title_neg_count_(-3),sub_title_neg_count_(-4),sub_title_very_neg_count_(-1),sub_title_very_neg_count_(-2),sub_title_very_neg_count_(-3),sub_title_very_neg_count_(-4),sub_title_very_neg_count_(-5),sub_title_very_neg_count_(-6),sub_title_very_neg_count_(-7),sub_title_very_neg_count_(-8),sub_title_very_neg_count_(-9),sub_title_very_neg_count_(-10),avg_clust_coef_(-1),avg_clust_coef_(-2),avg_clust_coef_(-3),avg_clust_coef_(-4),avg_degree_(-1),avg_degree_(-2),avg_degree_(-3),avg_degree_(-4),avg_degree_(-5),avg_degree_(-6),avg_degree_(-7),num_edges_(-1),num_edges_(-2),num_edges_(-3),num_edges_(-4),num_nodes_(-1),num_nodes_(-2),num_nodes_(-3),eth_close_(-1),eth_close_(-2),eth_close_(-3),eth_close_(-4),eth_close_(-5),eth_close_(-6),eth_close_(-7),eth_close_(-8),eth_close_(-9),y
5/3/2018,25942.0,2264.0,5738.0,2559.0,2199.0,765.0,193.0,139.0,26.0,16.0,302.0,70.0,92.0,19.0,0.008880198,1.1421,9686.0,8481.0,686.59,784.34,686.59,779.54,4210939904.0,68104626176.0,20437.0,20257.0,20229.0,19566.0,2066.0,1927.0,1869.0,1494.0,1533.0,4552.0,4640.0,4605.0,4407.0,3908.0,2112.0,2155.0,2149.0,1991.0,2078.0,1987.0,1863.0,1949.0,1924.0,2467.0,2358.0,2929.0,3133.0,159.0,147.0,137.0,140.0,115.0,104.0,96.0,10.0,9.0,13.0,16.0,10.0,262.0,246.0,206.0,149.0,163.0,254.0,248.0,245.0,306.0,230.0,152.0,136.0,93.0,101.0,85.0,71.0,18.0,16.0,7.0,8.0,17.0,10.0,16.0,23.0,46.0,22.0,0.013939238,0.00869497,0.009140184,0.0072159730000000005,1.1923,1.1797,1.1737,1.2177,1.2167,1.2064,1.2278,8706.0,8396.0,8642.0,8050.0,7302.0,7117.0,7363.0,687.15,673.61,669.92,688.88,683.68,647.03,662.81,615.42,708.16,1
5/4/2018,22966.0,2066.0,5112.0,2300.0,2004.0,662.0,149.0,117.0,22.0,10.0,268.0,65.0,76.0,10.0,0.009005838,1.1332,8960.0,7907.0,776.78,803.75,762.63,785.62,3533410048.0,77066190848.0,25942.0,20437.0,20257.0,20229.0,2264.0,2066.0,1927.0,1869.0,1494.0,5738.0,4552.0,4640.0,4605.0,4407.0,2559.0,2112.0,2155.0,2149.0,2199.0,2078.0,1987.0,1863.0,1949.0,1924.0,2467.0,2358.0,2929.0,193.0,159.0,147.0,137.0,139.0,115.0,104.0,16.0,10.0,9.0,13.0,16.0,302.0,262.0,246.0,206.0,149.0,163.0,254.0,248.0,245.0,306.0,230.0,152.0,92.0,93.0,101.0,85.0,19.0,18.0,16.0,7.0,8.0,17.0,10.0,16.0,23.0,46.0,0.008880198,0.013939238,0.00869497,0.009140184,1.1421,1.1923,1.1797,1.1737,1.2177,1.2167,1.2064,9686.0,8706.0,8396.0,8642.0,8481.0,7302.0,7117.0,779.54,687.15,673.61,669.92,688.88,683.68,647.03,662.81,615.42,1
5/5/2018,20118.0,1530.0,4272.0,1846.0,2030.0,741.0,157.0,119.0,24.0,13.0,171.0,43.0,65.0,10.0,0.007976891,1.2376,8719.0,7045.0,784.58,827.46,784.24,816.12,3035040000.0,77856997376.0,22966.0,25942.0,20437.0,20257.0,2066.0,2264.0,2066.0,1927.0,1869.0,5112.0,5738.0,4552.0,4640.0,4605.0,2300.0,2559.0,2112.0,2155.0,2004.0,2199.0,2078.0,1987.0,1863.0,1949.0,1924.0,2467.0,2358.0,149.0,193.0,159.0,147.0,117.0,139.0,115.0,10.0,16.0,10.0,9.0,13.0,268.0,302.0,262.0,246.0,206.0,149.0,163.0,254.0,248.0,245.0,306.0,230.0,76.0,92.0,93.0,101.0,10.0,19.0,18.0,16.0,7.0,8.0,17.0,10.0,16.0,23.0,0.009005838,0.008880198,0.013939238,0.00869497,1.1332,1.1421,1.1923,1.1797,1.1737,1.2177,1.2167,8960.0,9686.0,8706.0,8396.0,7907.0,8481.0,7302.0,785.62,779.54,687.15,673.61,669.92,688.88,683.68,647.03,662.81,0
5/6/2018,18506.0,1390.0,4119.0,1855.0,2009.0,728.0,113.0,81.0,30.0,18.0,137.0,33.0,104.0,15.0,0.008049308,1.2414,7986.0,6433.0,816.09,835.06,764.88,792.31,3105570048.0,81000235008.0,20118.0,22966.0,25942.0,20437.0,1530.0,2066.0,2264.0,2066.0,1927.0,4272.0,5112.0,5738.0,4552.0,4640.0,1846.0,2300.0,2559.0,2112.0,2030.0,2004.0,2199.0,2078.0,1987.0,1863.0,1949.0,1924.0,2467.0,157.0,149.0,193.0,159.0,119.0,117.0,139.0,13.0,10.0,16.0,10.0,9.0,171.0,268.0,302.0,262.0,246.0,206.0,149.0,163.0,254.0,248.0,245.0,306.0,65.0,76.0,92.0,93.0,10.0,10.0,19.0,18.0,16.0,7.0,8.0,17.0,10.0,16.0,0.007976891,0.009005838,0.008880198,0.013939238,1.2376,1.1332,1.1421,1.1923,1.1797,1.1737,1.2177,8719.0,8960.0,9686.0,8706.0,7045.0,7907.0,8481.0,816.12,785.62,779.54,687.15,673.61,669.92,688.88,683.68,647.03,0
5/7/2018,21497.0,2025.0,4578.0,2041.0,2336.0,884.0,143.0,96.0,27.0,14.0,234.0,58.0,121.0,17.0,0.005554028000000001,1.2052,8822.0,7320.0,793.34,795.76,710.18,753.72,4316120064.0,78758748160.0,18506.0,20118.0,22966.0,25942.0,1390.0,1530.0,2066.0,2264.0,2066.0,4119.0,4272.0,5112.0,5738.0,4552.0,1855.0,1846.0,2300.0,2559.0,2009.0,2030.0,2004.0,2199.0,2078.0,1987.0,1863.0,1949.0,1924.0,113.0,157.0,149.0,193.0,81.0,119.0,117.0,18.0,13.0,10.0,16.0,10.0,137.0,171.0,268.0,302.0,262.0,246.0,206.0,149.0,163.0,254.0,248.0,245.0,104.0,65.0,76.0,92.0,15.0,10.0,10.0,19.0,18.0,16.0,7.0,8.0,17.0,10.0,0.008049308,0.007976891,0.009005838,0.008880198,1.2414,1.2376,1.1332,1.1421,1.1923,1.1797,1.1737,7986.0,8719.0,8960.0,9686.0,6433.0,7045.0,7907.0,792.31,816.12,785.62,779.54,687.15,673.61,669.92,688.88,683.68,0
5/8/2018,22848.0,2258.0,5224.0,2465.0,2221.0,785.0,168.0,131.0,33.0,16.0,207.0,41.0,113.0,16.0,0.007061795,1.2232,9603.0,7851.0,755.01,774.25,728.13,752.86,2920489984.0,74969153536.0,21497.0,18506.0,20118.0,22966.0,2025.0,1390.0,1530.0,2066.0,2264.0,4578.0,4119.0,4272.0,5112.0,5738.0,2041.0,1855.0,1846.0,2300.0,2336.0,2009.0,2030.0,2004.0,2199.0,2078.0,1987.0,1863.0,1949.0,143.0,113.0,157.0,149.0,96.0,81.0,119.0,14.0,18.0,13.0,10.0,16.0,234.0,137.0,171.0,268.0,302.0,262.0,246.0,206.0,149.0,163.0,254.0,248.0,121.0,104.0,65.0,76.0,17.0,15.0,10.0,10.0,19.0,18.0,16.0,7.0,8.0,17.0,0.005554028000000001,0.008049308,0.007976891,0.009005838,1.2052,1.2414,1.2376,1.1332,1.1421,1.1923,1.1797,8822.0,7986.0,8719.0,8960.0,7320.0,6433.0,7045.0,753.72,792.31,816.12,785.62,779.54,687.15,673.61,669.92,688.88,0
5/9/2018,20733.0,2101.0,4678.0,2202.0,2302.0,905.0,145.0,114.0,26.0,16.0,205.0,49.0,96.0,10.0,0.006583179000000001,1.1928,8618.0,7225.0,752.9,759.53,718.47,752.28,2877870080.0,74775298048.0,22848.0,21497.0,18506.0,20118.0,2258.0,2025.0,1390.0,1530.0,2066.0,5224.0,4578.0,4119.0,4272.0,5112.0,2465.0,2041.0,1855.0,1846.0,2221.0,2336.0,2009.0,2030.0,2004.0,2199.0,2078.0,1987.0,1863.0,168.0,143.0,113.0,157.0,131.0,96.0,81.0,16.0,14.0,18.0,13.0,10.0,207.0,234.0,137.0,171.0,268.0,302.0,262.0,246.0,206.0,149.0,163.0,254.0,113.0,121.0,104.0,65.0,16.0,17.0,15.0,10.0,10.0,19.0,18.0,16.0,7.0,8.0,0.007061795,0.005554028000000001,0.008049308,0.007976891,1.2232,1.2052,1.2414,1.2376,1.1332,1.1421,1.1923,9603.0,8822.0,7986.0,8719.0,7851.0,7320.0,6433.0,752.86,753.72,792.31,816.12,785.62,779.54,687.15,673.61,669.92,0
5/10/2018,19524.0,2045.0,4563.0,2181.0,1799.0,626.0,140.0,110.0,23.0,13.0,234.0,44.0,94.0,11.0,0.006396739,1.1277,7946.0,7046.0,752.58,766.75,726.66,727.28,2748950016.0,74758676480.0,20733.0,22848.0,21497.0,18506.0,2101.0,2258.0,2025.0,1390.0,1530.0,4678.0,5224.0,4578.0,4119.0,4272.0,2202.0,2465.0,2041.0,1855.0,2302.0,2221.0,2336.0,2009.0,2030.0,2004.0,2199.0,2078.0,1987.0,145.0,168.0,143.0,113.0,114.0,131.0,96.0,16.0,16.0,14.0,18.0,13.0,205.0,207.0,234.0,137.0,171.0,268.0,302.0,262.0,246.0,206.0,149.0,163.0,96.0,113.0,121.0,104.0,10.0,16.0,17.0,15.0,10.0,10.0,19.0,18.0,16.0,7.0,0.006583179000000001,0.007061795,0.005554028000000001,0.008049308,1.1928,1.2232,1.2052,1.2414,1.2376,1.1332,1.1421,8618.0,9603.0,8822.0,7986.0,7225.0,7851.0,7320.0,752.28,752.86,753.72,792.31,816.12,785.62,779.54,687.15,673.61,0
5/11/2018,21961.0,2077.0,4649.0,2108.0,2324.0,831.0,104.0,83.0,27.0,17.0,223.0,51.0,122.0,23.0,0.005441196,1.115,8253.0,7402.0,727.01,736.98,669.83,679.59,3290080000.0,72233836544.0,19524.0,20733.0,22848.0,21497.0,2045.0,2101.0,2258.0,2025.0,1390.0,4563.0,4678.0,5224.0,4578.0,4119.0,2181.0,2202.0,2465.0,2041.0,1799.0,2302.0,2221.0,2336.0,2009.0,2030.0,2004.0,2199.0,2078.0,140.0,145.0,168.0,143.0,110.0,114.0,131.0,13.0,16.0,16.0,14.0,18.0,234.0,205.0,207.0,234.0,137.0,171.0,268.0,302.0,262.0,246.0,206.0,149.0,94.0,96.0,113.0,121.0,11.0,10.0,16.0,17.0,15.0,10.0,10.0,19.0,18.0,16.0,0.006396739,0.006583179000000001,0.007061795,0.005554028000000001,1.1277,1.1928,1.2232,1.2052,1.2414,1.2376,1.1332,7946.0,8618.0,9603.0,8822.0,7046.0,7225.0,7851.0,727.28,752.28,752.86,753.72,792.31,816.12,785.62,779.54,687.15,1
5/12/2018,16884.0,1333.0,3666.0,1650.0,1674.0,579.0,80.0,62.0,26.0,12.0,152.0,39.0,59.0,8.0,0.0062601490000000004,1.1109,6729.0,6057.0,679.88,691.41,644.07,686.05,2668480000.0,67564580864.0,21961.0,19524.0,20733.0,22848.0,2077.0,2045.0,2101.0,2258.0,2025.0,4649.0,4563.0,4678.0,5224.0,4578.0,2108.0,2181.0,2202.0,2465.0,2324.0,1799.0,2302.0,2221.0,2336.0,2009.0,2030.0,2004.0,2199.0,104.0,140.0,145.0,168.0,83.0,110.0,114.0,17.0,13.0,16.0,16.0,14.0,223.0,234.0,205.0,207.0,234.0,137.0,171.0,268.0,302.0,262.0,246.0,206.0,122.0,94.0,96.0,113.0,23.0,11.0,10.0,16.0,17.0,15.0,10.0,10.0,19.0,18.0,0.005441196,0.006396739,0.006583179000000001,0.007061795,1.115,1.1277,1.1928,1.2232,1.2052,1.2414,1.2376,8253.0,7946.0,8618.0,9603.0,7402.0,7046.0,7225.0,679.59,727.28,752.28,752.86,753.72,792.31,816.12,785.62,779.54,1
5/13/2018,16916.0,1421.0,3732.0,1771.0,1658.0,590.0,137.0,84.0,21.0,10.0,198.0,37.0,72.0,17.0,0.007951543,1.2315,7714.0,6264.0,687.17,741.31,675.32,733.5,2362500096.0,68304031744.0,16884.0,21961.0,19524.0,20733.0,1333.0,2077.0,2045.0,2101.0,2258.0,3666.0,4649.0,4563.0,4678.0,5224.0,1650.0,2108.0,2181.0,2202.0,1674.0,2324.0,1799.0,2302.0,2221.0,2336.0,2009.0,2030.0,2004.0,80.0,104.0,140.0,145.0,62.0,83.0,110.0,12.0,17.0,13.0,16.0,16.0,152.0,223.0,234.0,205.0,207.0,234.0,137.0,171.0,268.0,302.0,262.0,246.0,59.0,122.0,94.0,96.0,8.0,23.0,11.0,10.0,16.0,17.0,15.0,10.0,10.0,19.0,0.0062601490000000004,0.005441196,0.006396739,0.006583179000000001,1.1109,1.115,1.1277,1.1928,1.2232,1.2052,1.2414,6729.0,8253.0,7946.0,8618.0,6057.0,7402.0,7046.0,686.05,679.59,727.28,752.28,752.86,753.72,792.31,816.12,785.62,0
5/14/2018,20588.0,2043.0,4670.0,2152.0,2119.0,754.0,139.0,97.0,22.0,10.0,231.0,53.0,77.0,11.0,0.0072908930000000005,1.2328,8801.0,7139.0,732.73,742.17,695.79,730.55,3005110016.0,72847450112.0,16916.0,16884.0,21961.0,19524.0,1421.0,1333.0,2077.0,2045.0,2101.0,3732.0,3666.0,4649.0,4563.0,4678.0,1771.0,1650.0,2108.0,2181.0,1658.0,1674.0,2324.0,1799.0,2302.0,2221.0,2336.0,2009.0,2030.0,137.0,80.0,104.0,140.0,84.0,62.0,83.0,10.0,12.0,17.0,13.0,16.0,198.0,152.0,223.0,234.0,205.0,207.0,234.0,137.0,171.0,268.0,302.0,262.0,72.0,59.0,122.0,94.0,17.0,8.0,23.0,11.0,10.0,16.0,17.0,15.0,10.0,10.0,0.007951543,0.0062601490000000004,0.005441196,0.006396739,1.2315,1.1109,1.115,1.1277,1.1928,1.2232,1.2052,7714.0,6729.0,8253.0,7946.0,6264.0,6057.0,7402.0,733.5,686.05,679.59,727.28,752.28,752.86,753.72,792.31,816.12,0
5/15/2018,19564.0,2170.0,4537.0,2140.0,1908.0,699.0,146.0,110.0,30.0,20.0,224.0,42.0,102.0,18.0,0.009506769,1.2931,8819.0,6820.0,731.14,739.05,700.99,708.87,2523069952.0,72704294912.0,20588.0,16916.0,16884.0,21961.0,2043.0,1421.0,1333.0,2077.0,2045.0,4670.0,3732.0,3666.0,4649.0,4563.0,2152.0,1771.0,1650.0,2108.0,2119.0,1658.0,1674.0,2324.0,1799.0,2302.0,2221.0,2336.0,2009.0,139.0,137.0,80.0,104.0,97.0,84.0,62.0,10.0,10.0,12.0,17.0,13.0,231.0,198.0,152.0,223.0,234.0,205.0,207.0,234.0,137.0,171.0,268.0,302.0,77.0,72.0,59.0,122.0,11.0,17.0,8.0,23.0,11.0,10.0,16.0,17.0,15.0,10.0,0.0072908930000000005,0.007951543,0.0062601490000000004,0.005441196,1.2328,1.2315,1.1109,1.115,1.1277,1.1928,1.2232,8801.0,7714.0,6729.0,8253.0,7139.0,6264.0,6057.0,730.55,733.5,686.05,679.59,727.28,752.28,752.86,753.72,792.31,0
5/16/2018,20800.0,2162.0,4781.0,2189.0,2131.0,728.0,156.0,120.0,36.0,21.0,236.0,57.0,111.0,11.0,0.011373656999999999,1.2382,8499.0,6864.0,708.09,710.2,682.54,707.05,2476130048.0,70426165248.0,19564.0,20588.0,16916.0,16884.0,2170.0,2043.0,1421.0,1333.0,2077.0,4537.0,4670.0,3732.0,3666.0,4649.0,2140.0,2152.0,1771.0,1650.0,1908.0,2119.0,1658.0,1674.0,2324.0,1799.0,2302.0,2221.0,2336.0,146.0,139.0,137.0,80.0,110.0,97.0,84.0,20.0,10.0,10.0,12.0,17.0,224.0,231.0,198.0,152.0,223.0,234.0,205.0,207.0,234.0,137.0,171.0,268.0,102.0,77.0,72.0,59.0,18.0,11.0,17.0,8.0,23.0,11.0,10.0,16.0,17.0,15.0,0.009506769,0.0072908930000000005,0.007951543,0.0062601490000000004,1.2931,1.2328,1.2315,1.1109,1.115,1.1277,1.1928,8819.0,8801.0,7714.0,6729.0,6820.0,7139.0,6264.0,708.87,730.55,733.5,686.05,679.59,727.28,752.28,752.86,753.72,0
5/17/2018,18924.0,2042.0,4399.0,2044.0,1882.0,689.0,142.0,107.0,32.0,14.0,240.0,50.0,99.0,28.0,0.009615868,1.2495,8329.0,6666.0,708.72,718.83,668.83,672.66,2350619904.0,70503424000.0,20800.0,19564.0,20588.0,16916.0,2162.0,2170.0,2043.0,1421.0,1333.0,4781.0,4537.0,4670.0,3732.0,3666.0,2189.0,2140.0,2152.0,1771.0,2131.0,1908.0,2119.0,1658.0,1674.0,2324.0,1799.0,2302.0,2221.0,156.0,146.0,139.0,137.0,120.0,110.0,97.0,21.0,20.0,10.0,10.0,12.0,236.0,224.0,231.0,198.0,152.0,223.0,234.0,205.0,207.0,234.0,137.0,171.0,111.0,102.0,77.0,72.0,11.0,18.0,11.0,17.0,8.0,23.0,11.0,10.0,16.0,17.0,0.011373656999999999,0.009506769,0.0072908930000000005,0.007951543,1.2382,1.2931,1.2328,1.2315,1.1109,1.115,1.1277,8499.0,8819.0,8801.0,7714.0,6864.0,6820.0,7139.0,707.05,708.87,730.55,733.5,686.05,679.59,727.28,752.28,752.86,1
5/18/2018,18350.0,1881.0,4200.0,1902.0,1839.0,666.0,135.0,95.0,14.0,8.0,209.0,48.0,79.0,19.0,0.008990825,1.1961,7857.0,6569.0,672.1,695.03,663.81,694.37,2305740032.0,66874667008.0,18924.0,20800.0,19564.0,20588.0,2042.0,2162.0,2170.0,2043.0,1421.0,4399.0,4781.0,4537.0,4670.0,3732.0,2044.0,2189.0,2140.0,2152.0,1882.0,2131.0,1908.0,2119.0,1658.0,1674.0,2324.0,1799.0,2302.0,142.0,156.0,146.0,139.0,107.0,120.0,110.0,14.0,21.0,20.0,10.0,10.0,240.0,236.0,224.0,231.0,198.0,152.0,223.0,234.0,205.0,207.0,234.0,137.0,99.0,111.0,102.0,77.0,28.0,11.0,18.0,11.0,17.0,8.0,23.0,11.0,10.0,16.0,0.009615868,0.011373656999999999,0.009506769,0.0072908930000000005,1.2495,1.2382,1.2931,1.2328,1.2315,1.1109,1.115,8329.0,8499.0,8819.0,8801.0,6666.0,6864.0,6820.0,672.66,707.05,708.87,730.55,733.5,686.05,679.59,727.28,752.28,1
5/19/2018,14550.0,1275.0,3182.0,1444.0,1424.0,473.0,96.0,71.0,18.0,10.0,140.0,26.0,57.0,6.0,0.008471154,1.2044,6706.0,5568.0,695.07,715.58,686.79,696.53,2021549952.0,69174624256.0,18350.0,18924.0,20800.0,19564.0,1881.0,2042.0,2162.0,2170.0,2043.0,4200.0,4399.0,4781.0,4537.0,4670.0,1902.0,2044.0,2189.0,2140.0,1839.0,1882.0,2131.0,1908.0,2119.0,1658.0,1674.0,2324.0,1799.0,135.0,142.0,156.0,146.0,95.0,107.0,120.0,8.0,14.0,21.0,20.0,10.0,209.0,240.0,236.0,224.0,231.0,198.0,152.0,223.0,234.0,205.0,207.0,234.0,79.0,99.0,111.0,102.0,19.0,28.0,11.0,18.0,11.0,17.0,8.0,23.0,11.0,10.0,0.008990825,0.009615868,0.011373656999999999,0.009506769,1.1961,1.2495,1.2382,1.2931,1.2328,1.2315,1.1109,7857.0,8329.0,8499.0,8819.0,6569.0,6666.0,6864.0,694.37,672.66,707.05,708.87,730.55,733.5,686.05,679.59,727.28,1
5/20/2018,15554.0,1138.0,3401.0,1601.0,1581.0,587.0,102.0,88.0,13.0,6.0,163.0,36.0,39.0,3.0,0.013618865,1.2761,7141.0,5596.0,697.92,723.75,692.67,715.37,2156910080.0,69472772096.0,14550.0,18350.0,18924.0,20800.0,1275.0,1881.0,2042.0,2162.0,2170.0,3182.0,4200.0,4399.0,4781.0,4537.0,1444.0,1902.0,2044.0,2189.0,1424.0,1839.0,1882.0,2131.0,1908.0,2119.0,1658.0,1674.0,2324.0,96.0,135.0,142.0,156.0,71.0,95.0,107.0,10.0,8.0,14.0,21.0,20.0,140.0,209.0,240.0,236.0,224.0,231.0,198.0,152.0,223.0,234.0,205.0,207.0,57.0,79.0,99.0,111.0,6.0,19.0,28.0,11.0,18.0,11.0,17.0,8.0,23.0,11.0,0.008471154,0.008990825,0.009615868,0.011373656999999999,1.2044,1.1961,1.2495,1.2382,1.2931,1.2328,1.2315,6706.0,7857.0,8329.0,8499.0,5568.0,6569.0,6666.0,696.53,694.37,672.66,707.05,708.87,730.55,733.5,686.05,679.59,0
5/21/2018,15772.0,1817.0,3718.0,1749.0,1578.0,610.0,154.0,124.0,32.0,15.0,228.0,45.0,80.0,15.0,0.007319213000000001,1.2446,7577.0,6088.0,717.19,719.28,692.49,699.22,2005170048.0,71405764608.0,15554.0,14550.0,18350.0,18924.0,1138.0,1275.0,1881.0,2042.0,2162.0,3401.0,3182.0,4200.0,4399.0,4781.0,1601.0,1444.0,1902.0,2044.0,1581.0,1424.0,1839.0,1882.0,2131.0,1908.0,2119.0,1658.0,1674.0,102.0,96.0,135.0,142.0,88.0,71.0,95.0,6.0,10.0,8.0,14.0,21.0,163.0,140.0,209.0,240.0,236.0,224.0,231.0,198.0,152.0,223.0,234.0,205.0,39.0,57.0,79.0,99.0,3.0,6.0,19.0,28.0,11.0,18.0,11.0,17.0,8.0,23.0,0.013618865,0.008471154,0.008990825,0.009615868,1.2761,1.2044,1.1961,1.2495,1.2382,1.2931,1.2328,7141.0,6706.0,7857.0,8329.0,5596.0,5568.0,6569.0,715.37,696.53,694.37,672.66,707.05,708.87,730.55,733.5,686.05,0
5/22/2018,17802.0,1906.0,4216.0,1926.0,1764.0,621.0,144.0,103.0,38.0,24.0,232.0,43.0,100.0,14.0,0.007572678,1.2392,8082.0,6522.0,700.18,700.98,644.03,647.74,2230469888.0,69726265344.0,15772.0,15554.0,14550.0,18350.0,1817.0,1138.0,1275.0,1881.0,2042.0,3718.0,3401.0,3182.0,4200.0,4399.0,1749.0,1601.0,1444.0,1902.0,1578.0,1581.0,1424.0,1839.0,1882.0,2131.0,1908.0,2119.0,1658.0,154.0,102.0,96.0,135.0,124.0,88.0,71.0,15.0,6.0,10.0,8.0,14.0,228.0,163.0,140.0,209.0,240.0,236.0,224.0,231.0,198.0,152.0,223.0,234.0,80.0,39.0,57.0,79.0,15.0,3.0,6.0,19.0,28.0,11.0,18.0,11.0,17.0,8.0,0.007319213000000001,0.013618865,0.008471154,0.008990825,1.2446,1.2761,1.2044,1.1961,1.2495,1.2382,1.2931,7577.0,7141.0,6706.0,7857.0,6088.0,5596.0,5568.0,699.22,715.37,696.53,694.37,672.66,707.05,708.87,730.55,733.5,0
5/23/2018,24052.0,2061.0,4984.0,2211.0,2704.0,1007.0,140.0,101.0,37.0,23.0,253.0,49.0,101.0,16.0,0.00940862,1.2932,9933.0,7681.0,646.67,651.64,572.95,583.59,2995429888.0,64410955776.0,17802.0,15772.0,15554.0,14550.0,1906.0,1817.0,1138.0,1275.0,1881.0,4216.0,3718.0,3401.0,3182.0,4200.0,1926.0,1749.0,1601.0,1444.0,1764.0,1578.0,1581.0,1424.0,1839.0,1882.0,2131.0,1908.0,2119.0,144.0,154.0,102.0,96.0,103.0,124.0,88.0,24.0,15.0,6.0,10.0,8.0,232.0,228.0,163.0,140.0,209.0,240.0,236.0,224.0,231.0,198.0,152.0,223.0,100.0,80.0,39.0,57.0,14.0,15.0,3.0,6.0,19.0,28.0,11.0,18.0,11.0,17.0,0.007572678,0.007319213000000001,0.013618865,0.008471154,1.2392,1.2446,1.2761,1.2044,1.1961,1.2495,1.2382,8082.0,7577.0,7141.0,6706.0,6522.0,6088.0,5596.0,647.74,699.22,715.37,696.53,694.37,672.66,707.05,708.87,730.55,1
5/24/2018,20023.0,1898.0,4322.0,1969.0,2313.0,893.0,142.0,111.0,35.0,21.0,196.0,42.0,118.0,12.0,0.012746145,1.2951,8976.0,6931.0,584.54,610.82,557.21,601.76,2791099904.0,58234437632.0,24052.0,17802.0,15772.0,15554.0,2061.0,1906.0,1817.0,1138.0,1275.0,4984.0,4216.0,3718.0,3401.0,3182.0,2211.0,1926.0,1749.0,1601.0,2704.0,1764.0,1578.0,1581.0,1424.0,1839.0,1882.0,2131.0,1908.0,140.0,144.0,154.0,102.0,101.0,103.0,124.0,23.0,24.0,15.0,6.0,10.0,253.0,232.0,228.0,163.0,140.0,209.0,240.0,236.0,224.0,231.0,198.0,152.0,101.0,100.0,80.0,39.0,16.0,14.0,15.0,3.0,6.0,19.0,28.0,11.0,18.0,11.0,0.00940862,0.007572678,0.007319213000000001,0.013618865,1.2932,1.2392,1.2446,1.2761,1.2044,1.1961,1.2495,9933.0,8082.0,7577.0,7141.0,7681.0,6522.0,6088.0,583.59,647.74,699.22,715.37,696.53,694.37,672.66,707.05,708.87,0
