date,com_count,sub_count,com_body_pos_count,com_body_very_pos_count,com_body_neg_count,com_body_very_neg_count,sub_body_pos_count,sub_body_very_pos_count,sub_body_neg_count,sub_body_very_neg_count,sub_title_pos_count,sub_title_very_pos_count,sub_title_neg_count,sub_title_very_neg_count,avg_clust_coef,avg_degree,num_edges,num_nodes,eth_open,eth_high,eth_low,eth_close,eth_volume,eth_market_cap
8/18/2015,4769,526,1089,542,641,266,59,46,13,10,37,10,34,4,0.021349576,1.5803,2519,1594,1.220000,1.330000,1.090000,1.090000,1485680,88143200
8/19/2015,5774,526,1333,613,801,341,69,49,21,12,44,11,32,7,0.019326664,1.6083,3001,1866,1.170000,1.320000,1.170000,1.260000,1486240,84663904
8/20/2015,4532,428,1137,568,618,259,51,38,16,10,46,10,26,2,0.025427437,1.5687,2433,1551,1.250000,1.530000,1.250000,1.460000,2843760,90809000
8/21/2015,3282,367,830,408,399,160,47,34,17,11,50,12,25,5,0.006885655,1.3864,1812,1307,1.480000,1.560000,1.350000,1.400000,2020970,107266000
8/22/2015,2664,216,626,281,314,132,32,22,8,4,25,7,9,1,0.008942537,1.2464,1401,1124,1.400000,1.480000,1.350000,1.380000,948310,101404000
8/23/2015,2731,171,668,325,339,149,19,11,9,6,20,6,16,3,0.013656978,1.2266,1256,1024,1.380000,1.410000,1.300000,1.350000,1589300,99894496
8/24/2015,4176,373,895,424,463,185,45,29,17,9,42,13,22,1,0.009294475,1.3974,2117,1515,1.350000,1.360000,1.230000,1.230000,924920,97791600
8/25/2015,4577,383,1027,481,466,175,55,41,15,6,34,3,22,7,0.036224063,1.4600,2409,1650,1.230000,1.240000,1.130000,1.140000,1307180,89321904
8/26/2015,3367,272,860,420,357,133,41,31,8,5,35,8,13,1,0.013379181,1.3759,1830,1330,1.130000,1.200000,1.060000,1.160000,1056750,82384400
8/27/2015,3400,270,800,383,410,150,29,18,17,13,31,8,15,2,0.009650504,1.3787,1944,1410,1.170000,1.190000,1.140000,1.150000,686662,85106096
8/28/2015,3340,250,831,407,373,139,27,20,8,5,30,6,11,2,0.021586074,1.3454,1827,1358,1.150000,1.210000,1.120000,1.190000,721872,83521696
8/29/2015,2910,237,628,312,306,136,32,17,5,2,30,10,19,5,0.012366840,1.2283,1808,1472,1.190000,1.210000,1.150000,1.180000,375377,86887600
8/30/2015,2404,210,520,230,291,104,30,19,3,0,20,3,13,3,0.005955202,1.2572,1388,1104,1.180000,1.370000,1.170000,1.320000,1337650,86145904
8/31/2015,2448,249,607,267,262,109,24,17,6,3,26,6,17,0,0.003378214,1.2554,1406,1120,1.320000,1.400000,1.200000,1.360000,1447180,96251000
9/1/2015,3227,290,690,337,445,179,35,24,7,3,33,7,9,3,0.006738667,1.2754,1607,1260,1.350000,1.390000,1.340000,1.350000,778862,98617200
9/2/2015,3413,322,837,434,487,203,37,27,12,6,38,4,21,5,0.020817186,1.4163,1803,1273,1.350000,1.350000,1.260000,1.290000,883769,98504600
9/3/2015,3010,226,766,370,361,152,31,29,13,6,25,6,14,1,0.012628469,1.3634,1617,1186,1.300000,1.310000,1.210000,1.260000,702991,94418704
9/4/2015,3324,224,773,387,514,233,36,24,9,6,23,3,14,2,0.018518797,1.3922,1679,1206,1.260000,1.300000,1.240000,1.270000,474391,92234096
9/5/2015,2077,124,482,233,269,122,22,17,7,6,15,6,5,1,0.016982589,1.1962,1122,938,1.280000,1.340000,1.270000,1.340000,448453,93402304
9/6/2015,2042,154,516,249,247,102,30,21,10,7,20,7,6,2,0.005952293,1.1827,1133,958,1.340000,1.370000,1.290000,1.300000,491968,97625504
9/7/2015,2538,239,594,287,301,136,30,25,9,4,19,4,8,0,0.019474249,1.2888,1379,1070,1.300000,1.310000,1.240000,1.250000,489014,94585296
9/8/2015,2781,259,702,353,296,113,34,23,7,0,31,0,15,2,0.013443680,1.2698,1478,1164,1.250000,1.280000,1.230000,1.240000,427892,91020704
9/9/2015,2896,315,717,346,323,124,42,22,7,4,34,7,13,1,0.007571688,1.2379,1561,1261,1.240000,1.260000,1.200000,1.210000,366748,90518304
9/10/2015,2719,250,686,333,291,147,32,23,8,3,32,8,16,4,0.007619875,1.2327,1494,1212,1.210000,1.220000,1.140000,1.170000,662782,88230496
9/11/2015,2646,209,614,303,336,138,33,26,8,4,20,4,17,2,0.013584464,1.3186,1465,1111,1.160000,1.170000,0.940675,0.982978,1942600,85144304
9/12/2015,1850,173,454,239,233,97,28,17,7,4,16,10,11,1,0.009255251,1.2465,1077,864,0.987228,1.110000,0.969780,1.040000,772430,72179000
9/13/2015,1899,150,425,208,260,108,22,14,9,4,16,1,5,0,0.004371292,1.1192,995,889,1.040000,1.040000,0.902832,0.936003,644138,76193600
9/14/2015,2474,236,619,299,270,109,44,31,5,2,32,9,14,1,0.012843499,1.2242,1365,1115,0.940566,0.949387,0.871760,0.875622,741085,68814400
9/15/2015,2634,253,668,317,260,104,37,22,11,5,25,5,13,2,0.016610787,1.2261,1464,1194,0.875189,1.050000,0.875189,0.944410,703390,64052400
9/16/2015,2687,250,672,308,278,115,36,25,4,2,25,7,7,1,0.008420720,1.2428,1423,1145,0.941977,0.952698,0.901639,0.907175,615593,68963296
9/17/2015,2489,237,588,293,287,111,24,16,8,3,25,5,9,2,0.011138296,1.2429,1315,1058,0.906865,0.909204,0.831132,0.874231,897940,66415200
9/18/2015,2076,230,518,263,226,88,30,25,7,5,21,5,12,2,0.006917918,1.2452,1244,999,0.874574,0.888102,0.833908,0.853685,484622,64071300
9/19/2015,1585,152,386,180,164,53,18,12,3,1,11,3,10,1,0.002807875,1.2269,968,789,0.849603,0.911883,0.833784,0.882391,386988,62262700
9/20/2015,2538,196,598,279,297,132,37,25,2,1,32,4,9,1,0.018523635,1.3019,1203,924,0.881191,0.947741,0.873205,0.938445,508314,64600000
9/21/2015,2912,259,765,396,296,126,38,31,12,5,30,5,15,1,0.021361301,1.3556,1624,1198,0.941496,0.957326,0.878301,0.919047,424039,69045904
9/22/2015,3439,292,885,412,345,125,45,36,9,2,31,10,20,2,0.031933432,1.3806,1763,1277,0.919337,0.919337,0.865225,0.901796,487914,67444200
9/23/2015,3046,269,863,409,276,96,44,35,5,1,26,7,17,2,0.022059333,1.4020,1702,1214,0.903560,0.908910,0.885136,0.893406,200541,66309600
9/24/2015,2739,255,668,311,282,111,34,18,12,5,31,7,12,2,0.011535197,1.3348,1523,1141,0.896796,0.908571,0.793460,0.813610,842505,65836400
9/25/2015,2602,210,637,313,262,85,27,17,8,5,33,7,13,0,0.007292920,1.3704,1528,1115,0.820031,0.825665,0.712745,0.736223,903457,60221400
9/26/2015,2316,139,541,262,283,115,23,14,3,3,23,7,7,1,0.011535416,1.3562,1226,904,0.737630,0.787544,0.709328,0.785964,369620,54188900
9/27/2015,2027,175,584,287,208,78,35,26,4,4,25,5,12,2,0.012627077,1.2494,1012,810,0.791277,0.791277,0.719169,0.720839,413801,58149600
9/28/2015,2521,234,634,292,264,96,29,17,12,5,26,9,8,0,0.016171890,1.2534,1281,1022,0.723715,0.725677,0.557062,0.582886,1320890,53201800
9/29/2015,2395,218,612,297,254,87,33,24,3,1,26,5,13,6,0.022460417,1.3414,1391,1037,0.579414,0.675830,0.558346,0.661146,913992,42607700
9/30/2015,2400,255,674,323,263,108,31,24,12,6,19,3,15,0,0.010976920,1.3051,1296,993,0.661192,0.746722,0.635861,0.738644,619926,48636600
10/1/2015,2721,244,648,315,327,124,33,25,3,1,35,2,13,3,0.024074233,1.4101,1458,1034,0.734307,0.734307,0.655906,0.690215,596084,54032300
10/2/2015,2132,215,567,282,232,85,25,18,3,3,34,13,13,0,0.019540605,1.2670,1177,929,0.683732,0.691120,0.654605,0.678574,219318,50328700
10/3/2015,1653,124,400,199,187,73,17,9,3,1,13,6,1,0,0.013119272,1.2443,922,741,0.678783,0.709204,0.675482,0.687171,163326,49981900
10/4/2015,1792,167,495,259,197,66,31,23,9,3,20,3,5,1,0.017911429,1.2789,986,771,0.686343,0.693126,0.660716,0.668379,103497,50556000
10/5/2015,2748,231,681,317,281,94,32,19,8,3,21,3,10,2,0.005373794,1.2033,1237,1028,0.666784,0.674438,0.624450,0.628643,234263,49131600
10/6/2015,2801,266,680,317,302,120,34,25,9,5,30,7,6,0,0.013780289,1.3436,1533,1141,0.622218,0.653944,0.606230,0.650645,262674,45863300
10/7/2015,2658,311,721,352,293,102,38,31,8,2,32,6,16,1,0.012664770,1.2876,1500,1165,0.650515,0.656301,0.602423,0.609388,218327,47964700
10/8/2015,2898,276,650,325,351,137,33,24,10,4,32,4,14,1,0.011235698,1.2644,1516,1199,0.609501,0.633138,0.591971,0.621716,310266,44955900
10/9/2015,2235,223,584,290,204,74,25,19,7,3,28,5,6,1,0.006545318,1.1134,1178,1058,0.655084,0.692296,0.632116,0.650628,386420,48334900
10/10/2015,2123,178,488,240,201,69,29,19,8,2,21,5,3,0,0.006007815,1.2192,1196,981,0.641187,0.649022,0.624374,0.627857,141555,47325200
10/11/2015,2151,134,515,241,220,72,19,13,3,1,11,2,3,1,0.007215015,1.1646,1118,960,0.627461,0.639506,0.618335,0.634963,102128,46327500
10/12/2015,2571,224,606,311,305,117,31,21,9,4,21,2,3,0,0.005281308,1.2187,1315,1079,0.634515,0.657789,0.626030,0.626030,109567,46864200
10/13/2015,3130,232,813,412,284,101,38,29,10,5,27,3,8,0,0.019267142,1.3189,1526,1157,0.627943,0.630240,0.599214,0.607655,303044,46395200
10/14/2015,2998,234,731,353,330,135,22,21,9,3,42,5,13,2,0.010310708,1.2692,1490,1174,0.612240,0.612240,0.483974,0.522968,971664,45250600
10/15/2015,2930,254,802,413,309,125,40,25,8,3,27,10,12,1,0.008763686,1.3183,1487,1128,0.523278,0.572714,0.514730,0.561878,371022,38688300
10/16/2015,2599,247,715,343,229,67,26,18,3,2,25,7,11,0,0.007870339,1.2215,1373,1124,0.562593,0.568861,0.522533,0.536495,249891,41608900
10/17/2015,2272,204,557,269,226,72,34,23,8,2,26,5,8,1,0.009596573,1.1705,1160,991,0.534117,0.563460,0.526961,0.547178,313860,39515900
10/18/2015,2523,175,544,255,284,115,22,16,5,3,11,1,11,1,0.019828929,1.2303,1234,1003,0.547913,0.552234,0.512861,0.517734,133690,40550400
10/19/2015,2259,225,590,281,229,86,34,20,11,5,24,4,9,0,0.003122034,1.1466,1220,1064,0.517621,0.521546,0.480994,0.489014,243742,38321300
10/20/2015,2515,228,721,361,267,99,32,23,10,3,27,5,15,0,0.004521662,1.2460,1413,1134,0.489629,0.501898,0.431648,0.434829,383921,36261200
10/21/2015,2264,247,583,281,243,98,32,21,14,3,25,5,12,2,0.011363512,1.2427,1326,1067,0.431589,0.482988,0.420897,0.447329,609085,31973600
10/22/2015,2712,295,666,300,240,85,26,20,9,5,33,3,16,1,0.014249460,1.2545,1479,1179,0.444988,0.619466,0.420991,0.567702,924822,32977300
10/23/2015,2564,227,630,316,261,90,23,12,3,2,29,4,7,0,0.032746162,1.2142,1287,1060,0.566370,0.611743,0.504284,0.539657,878822,41986400
10/24/2015,2311,165,589,279,218,83,26,22,8,6,22,7,8,2,0.037391588,1.2111,1130,933,0.539681,0.577396,0.518688,0.563590,258356,40022100
10/25/2015,2710,182,678,316,279,93,28,21,4,1,31,7,6,0,0.010587748,1.2948,1445,1116,0.563207,0.688192,0.561383,0.616039,635384,41781300
10/26/2015,2931,323,738,348,296,119,38,32,6,2,39,8,23,4,0.012931192,1.3385,1649,1232,0.619743,0.757517,0.597098,0.731317,1089120,45991300
10/27/2015,3233,307,821,391,280,101,48,32,14,3,30,2,11,2,0.018797795,1.3605,1755,1290,0.708890,0.898172,0.708890,0.869641,1846370,52624300
10/28/2015,3693,332,851,402,324,111,47,33,7,2,32,6,11,0,0.013635813,1.3623,2008,1474,0.870938,1.060000,0.807857,1.000000,2373050,64676600
10/29/2015,3840,319,922,497,373,137,39,28,9,3,57,11,11,0,0.010233059,1.3241,1871,1413,1.010000,1.210000,0.947374,1.210000,2279240,74675600
10/30/2015,3857,342,847,377,344,125,43,30,8,4,46,10,16,3,0.012772885,1.3889,2007,1445,1.210000,1.350000,0.968160,1.040000,2429200,89857400
10/31/2015,2414,193,555,272,212,77,24,19,7,0,23,8,6,2,0.009047053,1.1708,1261,1077,1.050000,1.060000,0.900171,0.916627,673892,77800304
11/1/2015,2137,185,475,230,244,93,25,17,2,1,15,5,7,0,0.016215022,1.1295,1108,981,0.920847,1.080000,0.899082,1.060000,588913,68477200
11/2/2015,4054,367,902,405,416,149,44,28,16,7,31,7,24,4,0.007209042,1.3736,2059,1499,1.060000,1.100000,0.953647,0.989789,1145200,78701400
11/3/2015,7662,617,1525,610,598,181,86,56,21,9,61,10,25,3,0.045626716,1.6563,3846,2322,0.994568,1.070000,0.936615,1.010000,1907690,74010000
11/4/2015,10128,793,1928,839,965,302,103,69,31,9,85,19,38,5,0.041709548,1.6684,4593,2753,1.010000,1.040000,0.725665,0.899050,3060340,75232400
11/5/2015,6520,448,1337,615,759,287,66,43,16,9,44,7,28,2,0.032015644,1.5111,3060,2025,0.900699,0.991259,0.860382,0.895637,1179840,67070700
11/6/2015,4680,347,1042,523,536,172,43,27,13,10,37,10,26,4,0.010867617,1.3149,2138,1626,0.904772,0.989848,0.852929,0.926032,913666,67397104
11/7/2015,4097,312,1000,461,410,157,52,34,15,7,30,8,18,4,0.038798352,1.4624,2043,1397,0.923732,0.943787,0.863539,0.927974,890187,68833200
11/8/2015,3458,328,832,444,357,141,61,44,12,6,40,18,19,5,0.017093657,1.3403,1733,1293,0.915661,1.030000,0.915661,1.030000,1021460,68254304
11/9/2015,3963,451,932,445,484,222,79,53,13,9,63,16,16,2,0.011030636,1.3172,1989,1510,1.030000,1.110000,0.945263,0.999278,2045290,76991800
11/10/2015,4156,419,915,424,534,225,49,35,11,3,47,8,26,3,0.018533338,1.2748,1939,1521,1.000000,1.050000,0.920968,0.934348,854581,74685296
11/11/2015,4506,440,981,406,477,182,54,38,15,8,34,7,18,6,0.010436535,1.2673,2029,1601,0.941296,0.945278,0.729775,0.791829,1278580,70236200
11/12/2015,3838,350,982,486,400,160,50,39,10,7,32,5,21,2,0.009761972,1.3008,1894,1456,0.796455,0.913919,0.763510,0.895711,806156,59448700
11/13/2015,3280,326,846,443,402,169,49,37,10,7,35,6,11,0,0.016706845,1.2650,1628,1287,0.907722,0.917309,0.846023,0.904096,543671,67777000
11/14/2015,2530,233,554,274,327,116,30,25,9,4,14,5,14,2,0.008537909,1.2587,1304,1036,0.905469,0.906113,0.876908,0.888812,372514,67631904
11/15/2015,2536,229,575,269,322,132,40,24,8,3,23,4,24,7,0.016599080,1.2629,1321,1046,0.891217,0.921516,0.874957,0.906368,411848,66590200
11/16/2015,2833,309,721,334,327,134,32,19,7,4,29,5,23,7,0.013304459,1.3010,1530,1176,0.906166,0.944732,0.891971,0.928962,620945,67730704
11/17/2015,2990,319,781,381,336,141,55,42,9,4,28,9,11,0,0.012572827,1.2710,1557,1225,0.924948,1.030000,0.905794,1.010000,1145440,69157904
11/18/2015,2652,320,690,323,266,94,32,21,10,6,34,4,17,2,0.022221829,1.2400,1364,1100,0.993214,1.010000,0.940516,0.993319,681104,74287696
11/19/2015,3285,360,760,367,448,179,35,19,14,8,29,6,33,10,0.012850682,1.2305,1543,1254,0.988713,1.010000,0.937498,0.955532,443528,73976096
11/20/2015,3062,283,682,321,433,186,42,30,17,12,30,3,23,7,0.008071278,1.2375,1553,1255,0.955735,0.955735,0.898576,0.924920,614335,71532496
11/21/2015,2215,187,504,231,269,105,22,15,6,0,14,5,13,1,0.007193277,1.2169,1279,1051,0.928758,0.978743,0.920940,0.976140,455976,69535296
11/22/2015,2246,232,538,271,298,120,29,22,10,4,19,4,12,3,0.006446814,1.2253,1267,1034,0.979765,0.984132,0.958982,0.968018,372173,73378800
11/23/2015,2614,275,702,342,280,111,53,36,10,3,22,2,15,0,0.009054885,1.2732,1482,1164,0.967493,0.969057,0.933870,0.946969,441875,72484200
11/24/2015,2486,317,665,343,287,129,36,25,13,3,26,6,12,4,0.009772233,1.2305,1356,1102,0.946442,0.948055,0.895931,0.900191,524195,70931104
11/25/2015,2702,306,664,335,320,123,26,18,12,6,41,10,21,1,0.013492594,1.2998,1448,1114,0.893827,0.899493,0.851106,0.863537,622991,67010200
11/26/2015,2985,307,726,338,336,145,38,25,9,3,43,12,10,2,0.007026081,1.2338,1462,1185,0.863273,0.903643,0.804360,0.884183,947473,64740900
11/27/2015,2649,318,675,325,284,117,44,32,7,2,37,13,18,2,0.010761470,1.2384,1330,1074,0.882100,0.900051,0.860695,0.867951,403813,66174600
11/28/2015,2795,251,661,324,403,165,34,20,13,10,44,9,30,7,0.021220003,1.3229,1307,988,0.868102,0.929293,0.862122,0.915703,462464,65147000
11/29/2015,3194,253,803,387,431,172,40,30,10,6,30,10,12,1,0.019502781,1.4658,1545,1054,0.914144,0.914153,0.860533,0.878614,448358,68625104
11/30/2015,4237,386,963,431,533,194,63,44,7,5,43,10,25,4,0.021520063,1.4481,2052,1417,0.879951,0.895054,0.847696,0.873119,784439,66080400
12/1/2015,3944,380,892,441,521,238,52,34,14,8,48,14,19,1,0.018556476,1.4679,2011,1370,0.878316,0.886736,0.853937,0.874800,652857,65980000
12/2/2015,3358,296,830,440,433,171,38,27,8,6,21,1,14,3,0.008411223,1.3143,1660,1263,0.873171,0.878017,0.818924,0.821210,506307,65615700
12/3/2015,3452,293,804,394,429,205,34,27,10,5,37,12,16,6,0.013193745,1.2892,1578,1224,0.818546,0.837664,0.785086,0.812143,539969,61530500
12/4/2015,2830,308,746,363,327,136,41,29,12,8,26,4,7,2,0.012725816,1.2862,1483,1153,0.812082,0.859575,0.802373,0.840041,241278,61065700
12/5/2015,2347,240,587,282,246,84,32,21,8,2,30,8,8,1,0.007046278,1.1442,1174,1026,0.841195,0.872821,0.824444,0.862438,232743,63276000
12/6/2015,3008,245,720,348,330,149,41,23,12,4,19,2,16,1,0.022657833,1.2787,1450,1134,0.866417,0.882436,0.833115,0.835500,443608,65194900
12/7/2015,3425,302,838,424,426,177,49,36,13,5,22,3,8,0,0.019426051,1.4243,1618,1136,0.836322,0.850791,0.787650,0.811264,520409,62950900
12/8/2015,3852,385,961,473,430,176,54,37,16,9,43,10,17,5,0.021949213,1.3454,1901,1413,0.806024,0.823645,0.782328,0.822118,445903,60690400
12/9/2015,6526,589,1429,637,671,252,73,52,21,6,53,2,22,1,0.032716015,1.5383,3312,2153,0.824454,0.824454,0.770488,0.792167,624221,62098400
12/10/2015,3993,410,925,425,503,183,45,36,6,4,47,9,30,5,0.012507865,1.4191,2106,1484,0.795590,0.861590,0.787291,0.840396,369589,59945000
12/11/2015,4517,425,1031,460,471,168,54,41,11,3,42,12,16,3,0.011774088,1.3282,2246,1691,0.839995,0.929762,0.819789,0.929762,801072,63312400
12/12/2015,4337,298,977,456,446,157,44,33,16,7,30,5,11,0,0.009410042,1.3165,2063,1567,0.931196,1.050000,0.928546,0.976973,1376280,70210000
12/13/2015,3282,294,802,394,441,204,41,29,14,6,33,6,12,4,0.022037942,1.4769,1790,1212,0.971538,0.989394,0.937438,0.952884,273614,73276400
12/14/2015,4235,393,1005,464,525,208,66,40,12,7,43,4,16,4,0.016456569,1.3548,2020,1491,0.956620,1.010000,0.950178,0.993022,563436,72176400
12/15/2015,5085,412,1202,586,599,262,68,46,18,12,50,9,18,2,0.031765320,1.4815,2449,1653,0.990589,1.030000,0.982240,1.010000,578618,74764096
12/16/2015,4598,387,1248,630,541,223,57,45,12,10,55,19,26,3,0.023728755,1.4677,2341,1595,1.020000,1.020000,0.974927,0.991182,320767,76791600
12/17/2015,4444,385,1147,563,527,208,56,39,14,8,47,5,15,2,0.019733416,1.4876,2331,1567,0.993043,0.997611,0.911807,0.940701,640765,74999296
12/18/2015,4176,375,1063,534,513,229,47,31,21,11,43,7,26,7,0.025114504,1.4520,2146,1478,0.938327,0.939493,0.908081,0.920127,300787,70890600
12/19/2015,3466,275,802,389,443,197,44,31,11,5,35,6,20,7,0.027652027,1.4733,1790,1215,0.921524,0.925874,0.888916,0.908072,343535,69644200
12/20/2015,3230,238,766,353,436,200,43,34,11,5,20,8,8,1,0.019949315,1.3398,1652,1233,0.908240,0.943185,0.899441,0.903885,472164,68663104
12/21/2015,3079,331,749,371,407,176,43,33,11,6,47,12,17,1,0.017977910,1.3031,1595,1224,0.906065,0.917390,0.891182,0.900771,549113,68521200
12/22/2015,4054,363,1045,533,515,208,62,44,13,9,44,9,17,4,0.031504851,1.6059,2107,1312,0.894973,0.909526,0.862059,0.864202,454249,67704600
12/23/2015,4029,349,1008,476,527,215,51,38,5,1,43,10,21,1,0.021314548,1.5118,2121,1403,0.861782,0.882940,0.856065,0.858077,334993,65215800
12/24/2015,3558,279,903,439,415,185,47,33,13,6,36,6,10,2,0.014965825,1.4305,1841,1287,0.859433,0.882818,0.847600,0.863262,354646,65060000
12/25/2015,3285,213,1070,513,301,129,33,23,5,5,34,8,13,5,0.015100970,1.4645,1838,1255,0.861993,0.882556,0.861993,0.870363,187114,65275400
12/26/2015,2933,225,738,352,346,150,42,28,7,3,33,7,7,1,0.018402573,1.3610,1478,1086,0.870766,0.897453,0.838314,0.854603,425282,65961900
12/27/2015,4333,353,1030,484,589,234,44,30,17,12,44,15,25,2,0.051749844,1.7110,2173,1270,0.853166,0.861538,0.841151,0.856365,164565,64650000
12/28/2015,4890,494,1196,574,637,277,60,42,22,10,40,10,27,3,0.024753787,1.7173,2375,1383,0.856356,0.872394,0.832932,0.845005,235134,64913200
12/29/2015,4268,378,1069,508,581,252,42,29,17,10,42,9,22,5,0.028688039,1.6795,2306,1373,0.843835,0.873054,0.833232,0.873054,215742,63985600
12/30/2015,4271,419,1098,553,618,289,60,38,16,7,53,13,27,6,0.025625039,1.6998,2089,1229,0.874258,0.941099,0.866647,0.911958,604078,66314200
12/31/2015,3605,356,997,507,465,199,54,37,15,4,39,12,24,2,0.035307722,1.6749,1968,1175,0.912098,0.975414,0.910277,0.933542,663994,69207400
1/1/2016,2692,271,735,379,301,126,35,26,10,5,40,7,6,1,0.031097098,1.4073,1389,987,0.933712,0.954822,0.931442,0.948024,206062,70870896
1/2/2016,2620,290,720,360,291,119,40,28,11,6,32,5,8,1,0.004853010,1.3983,1513,1082,0.947401,0.969637,0.936560,0.937124,255504,71933104
1/3/2016,2863,311,734,357,353,167,38,27,10,4,35,14,14,2,0.018434287,1.4520,1558,1073,0.938430,0.991362,0.934313,0.971905,407632,71275904
1/4/2016,3178,370,863,441,375,161,54,40,12,5,36,7,13,1,0.008378948,1.3688,1685,1231,0.972045,0.976438,0.929835,0.954480,346245,73853904
1/5/2016,3281,364,857,444,390,187,53,36,14,11,32,3,21,4,0.020081445,1.3619,1735,1274,0.953147,0.970597,0.946543,0.950176,219833,72442400
1/6/2016,2996,325,791,411,392,181,34,24,12,6,37,11,16,2,0.017742737,1.3403,1611,1202,0.950028,0.960659,0.935708,0.950860,308791,72229696
1/7/2016,4264,417,1086,526,496,205,35,26,16,8,32,4,21,7,0.015333361,1.3587,1985,1461,0.955801,0.974623,0.935830,0.942005,647462,72692896
1/8/2016,3278,387,795,405,387,164,29,20,16,8,51,5,15,4,0.015633410,1.3184,1673,1269,0.942752,0.991825,0.939715,0.986789,545600,71724000
1/9/2016,3057,280,704,365,418,171,36,24,14,7,30,5,5,1,0.013797629,1.3601,1590,1169,0.985501,0.992345,0.973600,0.986833,226281,75001800
1/10/2016,3015,263,717,358,390,159,38,28,18,11,30,6,19,2,0.019557945,1.4406,1661,1153,0.985557,1.000000,0.975099,0.999231,390888,75031200
1/11/2016,3999,337,961,468,545,243,43,27,15,13,31,9,29,5,0.030716708,1.5047,2078,1381,0.999216,1.070000,0.999216,1.060000,1011920,76096496
1/12/2016,4017,402,1004,498,507,237,62,49,17,11,44,14,22,5,0.026552070,1.5341,2140,1395,1.070000,1.280000,1.050000,1.140000,2898760,81217296
1/13/2016,5367,530,1262,639,703,296,68,52,24,13,63,14,34,3,0.048173924,1.7054,2686,1575,1.140000,1.150000,1.080000,1.130000,1005910,86530000
1/14/2016,4021,385,1056,531,481,205,44,33,14,6,47,13,30,7,0.017201915,1.4727,2106,1430,1.120000,1.190000,1.100000,1.190000,751961,85539296
1/15/2016,9277,768,1855,805,1248,499,94,55,55,29,72,14,74,14,0.026239763,1.8229,4435,2433,1.180000,1.320000,1.140000,1.210000,3910550,90321696
1/16/2016,6786,633,1591,749,917,374,97,77,54,27,93,21,65,16,0.034917931,1.8243,3716,2037,1.220000,1.310000,1.170000,1.220000,2462630,93099400
1/17/2016,6262,438,1532,721,898,395,63,46,33,21,33,8,33,9,0.019799607,1.8399,2977,1618,1.220000,1.330000,1.210000,1.330000,1171150,93207296
1/18/2016,5678,521,1471,752,745,347,90,60,22,13,44,12,50,3,0.032789729,1.7781,3101,1744,1.330000,1.540000,1.320000,1.430000,4278930,101699000
1/19/2016,5555,531,1459,737,728,313,78,58,31,19,48,7,38,8,0.019060382,1.7107,2915,1704,1.420000,1.460000,1.310000,1.370000,2446740,108628000
1/20/2016,6458,615,1550,719,844,337,88,63,26,13,62,13,43,13,0.016749925,1.8182,3451,1898,1.360000,1.620000,1.350000,1.530000,2933220,104124000
1/21/2016,5845,581,1362,654,783,335,67,47,23,11,49,8,42,11,0.018591465,1.7330,3031,1749,1.530000,1.590000,1.490000,1.550000,1614960,117111000
1/22/2016,5633,507,1414,641,679,262,89,65,16,7,39,3,47,11,0.016319003,1.6130,3097,1920,1.550000,1.580000,1.470000,1.500000,1567240,118244000
1/23/2016,4336,403,1106,516,487,183,63,40,20,14,40,11,24,6,0.026423113,1.6400,2442,1489,1.500000,2.030000,1.500000,1.970000,7370980,115002000
1/24/2016,4337,370,1093,525,490,191,60,44,12,7,37,9,22,5,0.024074855,1.6890,2341,1386,1.900000,2.300000,1.900000,2.140000,9669770,145358000
1/25/2016,4832,509,1212,581,624,253,71,52,21,13,61,10,18,1,0.033486794,1.6857,2574,1527,2.150000,2.660000,2.060000,2.500000,10739300,164312992
1/26/2016,5327,546,1403,695,677,283,86,64,23,14,54,9,29,2,0.025045522,1.6631,2819,1695,2.530000,2.840000,1.990000,2.280000,13939200,193838000
1/27/2016,5313,459,1320,629,748,344,63,44,20,12,50,6,27,4,0.039781891,1.7313,2919,1686,2.250000,2.590000,2.190000,2.390000,6961080,172060992
1/28/2016,4627,447,1207,558,568,234,73,48,8,5,47,11,19,5,0.032844820,1.6033,2514,1568,2.410000,2.680000,2.340000,2.530000,4903850,184294000
1/29/2016,5236,402,1321,661,697,286,60,40,13,6,57,10,15,0,0.031080753,1.6343,2494,1526,2.540000,2.610000,2.300000,2.490000,6662340,194815008
1/30/2016,3645,297,979,521,437,180,59,43,10,5,41,7,9,1,0.017643484,1.4664,1877,1280,2.510000,2.610000,2.400000,2.450000,3725080,192176000
1/31/2016,3721,336,945,472,499,220,57,42,20,14,39,6,32,8,0.018943838,1.5105,1947,1289,2.440000,2.530000,2.190000,2.310000,5847500,187288992
2/1/2016,4745,459,1118,537,700,292,58,47,22,12,49,6,29,4,0.016687458,1.5075,2311,1533,2.320000,2.320000,2.120000,2.210000,3994100,177880992
2/2/2016,3850,389,1033,520,486,193,54,36,15,6,43,13,13,3,0.026932559,1.4554,1975,1357,2.220000,2.450000,2.160000,2.440000,3451270,169923008
2/3/2016,4524,410,1191,569,547,236,43,30,19,10,41,9,28,8,0.019918433,1.4896,2212,1485,2.430000,2.540000,2.340000,2.530000,3987750,186608992
2/4/2016,3515,363,893,463,418,166,46,31,13,8,37,1,26,11,0.011866781,1.3871,1770,1276,2.530000,2.630000,2.440000,2.580000,3552320,194126000
